Year	Item Number	Bar Code	Product Name	Vendor Name	Item Group	Item type	Sub Brand ID	Inventory Unit	Availabe Physcial Quantity Pcs	Packing	Availabe Physcial Quantity CTN	Sales Unit	Cost Price	Stock Total Value	Sales Price	Total Selling Price	Conversion Rate	Date	Profit_Margin	Revenue	Inventory_Value	Product_Category	Promo Revenue %	Rolling_Revenue	YearMonth
2022	1000038	46900000000	Product_0038	Vendor_D	Group_DD	REGULAR	SubBrand_04	PCS	302	20	15.1	CTN	5.62	1696.61	7.12	2149.24	0.05	12-10-2022	26.68	1829.98	1696.61	Books & Media	0	2658.106667	2022-01
2022	1000028	4.17E+11	Product_0028	Vendor_A	Group_DD	REGULAR	SubBrand_02	PCS	553	15	36.87	PCS	3.48	1926.64	5.41	2991.69	0.066666667	12-10-2022	55.28	2596.95	1926.64	Clothing	0	2222.61	2022-01
2022	1000003	9.22E+11	Product_0003	Vendor_B	Group_DD	REGULAR	SubBrand_01	PCS	1073	13	82.54	CTN	2.02	2169.86	3.16	3388.43	0.076923077	12-10-2022	56.16	3050.48	2169.86	Clothing	0	2492.47	2022-01
2022	1000002	1.09E+11	Product_0002	Vendor_E	Group_DD	REGULAR	SubBrand_04	PCS	1089	10	108.9	PCS	4.16	4527.39	6.17	6723.87	0.1	12-10-2022	48.52	4809.04	4527.39	Home & Garden	0	3485.49	2022-01
2022	1000007	1.74E+11	Product_0007	Vendor_B	Group_DD	REGULAR	SubBrand_02	PCS	391	21	18.62	PCS	4.86	1898.38	6.62	2587.48	0.047619048	12-10-2022	36.3	1872.99	1898.38	Sports & Outdoors	0	3244.17	2022-01
2022	1000035	6.23E+11	Product_0035	Vendor_A	Group_DD	REGULAR	SubBrand_02	PCS	1363	14	97.36	PCS	2.95	4020.93	4.13	5633.44	0.071428571	12-10-2022	40.1	5367.21	4020.93	Health & Beauty	0	4016.413333	2022-01
2022	1000007	14200000000	Product_0007	Vendor_B	Group_DD	REGULAR	SubBrand_02	PCS	547	9	60.78	PCS	5.63	3080.53	7.55	4131.6	0.111111111	13-10-2022	34.12	3409.99	3080.53	Sports & Outdoors	0	3550.063333	2022-01
2022	1000011	57400000000	Product_0011	Vendor_E	Group_DD	REGULAR	SubBrand_03	PCS	1379	10	137.9	PCS	1.52	2097.34	2.47	3411.48	0.1	13-10-2022	62.66	2425.81	2097.34	Clothing	0	3734.336667	2022-01
2022	1000005	6.56E+12	Product_0005	Vendor_C	Group_DD	REGULAR	SubBrand_03	PCS	755	12	62.92	PCS	5.48	4134.88	7.87	5939.2	0.083333333	13-10-2022	43.64	5910.98	4134.88	Home & Garden	0	3915.593333	2022-01
2022	1000031	8.35E+12	Product_0031	Vendor_E	Group_DD	REGULAR	SubBrand_01	PCS	1000	9	111.11	PCS	4.98	4979.31	6.19	6192.18	0.111111111	13-10-2022	24.36	4498.23	4979.31	Food & Beverages	0	4278.34	2022-01
2022	1000035	51500000000	Product_0035	Vendor_A	Group_DD	REGULAR	SubBrand_02	PCS	1214	11	110.36	PCS	3.09	3745.45	4.33	5259.66	0.090909091	13-10-2022	40.43	5038.57	3745.45	Health & Beauty	0	5149.26	2022-01
2022	1000030	87700000000	Product_0030	Vendor_A	Group_DD	REGULAR	SubBrand_01	PCS	666	14	47.57	PCS	2.32	1542.13	2.85	1896.2	0.071428571	13-10-2022	22.96	1883.32	1542.13	Electronics	0	3806.706667	2022-01
2022	1000024	7.42E+11	Product_0024	Vendor_E	Group_DD	REGULAR	SubBrand_03	PCS	1158	23	50.35	PCS	1.63	1887.19	2.47	2860.08	0.043478261	13-10-2022	51.55	2394.76	1887.19	Toys & Games	0	3105.55	2022-01
2022	1000028	2.82E+11	Product_0028	Vendor_A	Group_DD	REGULAR	SubBrand_02	PCS	567	23	24.65	PCS	3.69	2091.75	5.81	3295.93	0.043478261	13-10-2022	57.57	2370.37	2091.75	Clothing	0	2216.15	2022-01
2022	1000038	4E+12	Product_0038	Vendor_D	Group_DD	REGULAR	SubBrand_04	PCS	291	9	32.33	PCS	5.34	1553.97	6.53	1900.83	0.111111111	13-10-2022	22.32	1661.51	1553.97	Books & Media	0	2142.213333	2022-01
2022	1000002	85600000000	Product_0002	Vendor_E	Group_DD	REGULAR	SubBrand_04	PCS	1341	21	63.86	PCS	3.75	5033.06	4.89	6562.13	0.047619048	13-10-2022	30.38	5628.03	5033.06	Home & Garden	0	3219.97	2022-01
2022	1000031	6.55E+11	Product_0031	Vendor_E	Group_DD	PROMO	SubBrand_01	PCS	864	26	33.23	PCS	5.96	5145.15	6.55	5657.38	0.038461538	14-10-2022	9.96	4450.94	5145.15	Food & Beverages	0.652030974	3913.493333	2022-01
2022	1000039	1.32E+11	Product_0039	Vendor_A	Group_DD	REGULAR	SubBrand_04	PCS	346	10	34.6	PCS	5.78	1999.63	7.08	2449.81	0.1	14-10-2022	22.51	1880.74	1999.63	Electronics	0	3986.57	2022-01
2022	1000031	18100000000	Product_0031	Vendor_E	Group_DD	REGULAR	SubBrand_01	PCS	824	19	43.37	PCS	5.08	4188.59	6.12	5043.14	0.052631579	14-10-2022	20.4	4984.03	4188.59	Food & Beverages	0	3771.903333	2022-01
2022	1000003	3.34E+12	Product_0003	Vendor_B	Group_DD	REGULAR	SubBrand_01	PCS	1200	20	60	PCS	1.75	2097.19	2.85	3420.76	0.05	14-10-2022	63.11	2592.95	2097.19	Clothing	0	3152.573333	2022-01
2022	1000039	9.43E+12	Product_0039	Vendor_A	Group_DD	REGULAR	SubBrand_04	PCS	368	24	15.33	PCS	4.91	1805.31	6	2209.43	0.041666667	14-10-2022	22.38	1688.94	1805.31	Electronics	0	3088.64	2022-01
2022	1000038	2.23E+11	Product_0038	Vendor_D	Group_DD	CLEARANCE	SubBrand_04	PCS	365	25	14.6	PCS	4.96	1810.22	3.84	1401.55	0.04	14-10-2022	-22.58	1235.8	1810.22	Books & Media	0	1839.23	2022-01
2022	1000030	4.25E+12	Product_0030	Vendor_A	Group_DD	PROMO	SubBrand_01	PCS	615	21	29.29	PCS	2.23	1372.14	2.15	1324.75	0.047619048	14-10-2022	-3.45	928.61	1372.14	Electronics	0.756341379	1284.45	2022-01
2022	1000036	40300000000	Product_0036	Vendor_B	Group_CC	PROMO	SubBrand_01	PCS	2128	12	177.33	PCS	5.01	10655.79	5.27	11221.69	0.083333333	14-10-2022	5.31	8365.96	10655.79	Toys & Games	0.722495003	3510.123333	2022-01
2022	1000030	5.06E+12	Product_0030	Vendor_A	Group_DD	PROMO	SubBrand_01	PCS	543	25	21.72	CTN	2.3	1251.07	2.51	1364.23	0.04	14-10-2022	9.05	1308.69	1251.07	Electronics	0.66657158	3534.42	2022-01
2022	1000031	66700000000	Product_0031	Vendor_E	Group_DD	REGULAR	SubBrand_01	PCS	843	11	76.64	CTN	5.34	4498.22	6.23	5249.51	0.090909091	15-10-2022	16.7	5162.32	4498.22	Food & Beverages	0	4945.656667	2022-01
2022	1000038	1.79E+11	Product_0038	Vendor_D	Group_DD	CLEARANCE	SubBrand_04	PCS	444	11	40.36	PCS	4.97	2205.23	3.53	1565.91	0.090909091	15-10-2022	-28.99	1285.49	2205.23	Books & Media	0	2585.5	2022-01
2022	1000024	6.66E+11	Product_0024	Vendor_E	Group_DD	REGULAR	SubBrand_03	PCS	761	10	76.1	PCS	1.52	1158.49	2.23	1698.55	0.1	15-10-2022	46.62	1228.14	1158.49	Toys & Games	0	2558.65	2022-01
2022	1000039	3.41E+11	Product_0039	Vendor_A	Group_DD	REGULAR	SubBrand_04	PCS	287	13	22.08	CTN	5.31	1524.83	6.23	1787.11	0.076923077	15-10-2022	17.2	1304.58	1524.83	Electronics	0	1272.736667	2022-01
2022	1000030	9.2E+11	Product_0030	Vendor_A	Group_DD	REGULAR	SubBrand_01	PCS	541	18	30.06	CTN	2.19	1185.8	2.66	1437.11	0.055555556	15-10-2022	21.19	1105.82	1185.8	Electronics	0	1212.846667	2022-01
2022	1000011	6.74E+12	Product_0011	Vendor_E	Group_DD	PROMO	SubBrand_03	PCS	1410	11	128.18	PCS	1.68	2367.49	1.97	2777.7	0.090909091	15-10-2022	17.33	2421.98	2367.49	Clothing	0.192420647	1610.793333	2022-01
2022	1000005	7.26E+11	Product_0005	Vendor_C	Group_DD	REGULAR	SubBrand_03	PCS	693	19	36.47	PCS	5.08	3517.57	7.5	5200.01	0.052631579	15-10-2022	47.83	4228.57	3517.57	Home & Garden	0	2585.456667	2022-01
2022	1000007	8.45E+11	Product_0007	Vendor_B	Group_DD	CLEARANCE	SubBrand_02	PCS	369	10	36.9	PCS	5.51	2032.09	3.53	1301.07	0.1	15-10-2022	-35.97	1082.84	2032.09	Sports & Outdoors	0	2577.796667	2022-01
2022	1000031	5.07E+11	Product_0031	Vendor_E	Group_DD	REGULAR	SubBrand_01	PCS	738	19	38.84	PCS	5.46	4031.66	6.79	5009.76	0.052631579	15-10-2022	24.26	3744.94	4031.66	Food & Beverages	0	3018.783333	2022-01
2022	1000028	63900000000	Product_0028	Vendor_A	Group_DD	PROMO	SubBrand_02	PCS	572	10	57.2	PCS	3.5	2004.49	3.94	2251.12	0.1	16-10-2022	12.3	2147.09	2004.49	Clothing	0.066304581	2324.956667	2022-01
2022	1000035	30200000000	Product_0035	Vendor_A	Group_DD	REGULAR	SubBrand_02	PCS	1262	8	157.75	PCS	2.73	3449.25	3.82	4816.34	0.125	16-10-2022	39.63	3925.34	3449.25	Health & Beauty	0	3272.456667	2022-01
2022	1000002	49100000000	Product_0002	Vendor_E	Group_DD	REGULAR	SubBrand_04	PCS	1092	17	64.24	PCS	4.12	4496.26	5.77	6297.95	0.058823529	16-10-2022	40.07	4431.44	4496.26	Home & Garden	0	3501.29	2022-01
2022	1000003	7.23E+12	Product_0003	Vendor_B	Group_DD	REGULAR	SubBrand_01	PCS	1261	24	52.54	PCS	1.99	2504.06	3.22	4061.44	0.041666667	16-10-2022	62.19	3427.92	2504.06	Clothing	0	3928.233333	2022-01
2022	1000024	9.8E+11	Product_0024	Vendor_E	Group_DD	REGULAR	SubBrand_03	PCS	1007	19	53	PCS	1.51	1520.92	2.24	2256.2	0.052631579	16-10-2022	48.34	1817.51	1520.92	Toys & Games	0	3225.623333	2022-01
2022	1000011	7.35E+12	Product_0011	Vendor_E	Group_DD	PROMO	SubBrand_03	PCS	1190	18	66.11	PCS	1.52	1803.75	1.63	1935.01	0.055555556	16-10-2022	7.28	1815.13	1803.75	Clothing	0.348920114	2353.52	2022-01
2022	1000039	3.53E+11	Product_0039	Vendor_A	Group_DD	CLEARANCE	SubBrand_04	PCS	291	8	36.38	PCS	5.04	1465.7	3.05	886.75	0.125	16-10-2022	-39.5	838.56	1465.7	Electronics	0	1490.4	2022-01
2022	1000005	4.24E+11	Product_0005	Vendor_C	Group_DD	REGULAR	SubBrand_03	PCS	905	23	39.35	PCS	4.86	4395.65	6.77	6122.98	0.043478261	16-10-2022	39.3	5669.43	4395.65	Home & Garden	0	2774.373333	2022-01
2022	1000039	8.72E+11	Product_0039	Vendor_A	Group_DD	REGULAR	SubBrand_04	PCS	379	17	22.29	PCS	4.81	1824.44	5.83	2211.24	0.058823529	16-10-2022	21.2	2129.16	1824.44	Electronics	0	2879.05	2022-01
2022	1000024	9.95E+11	Product_0024	Vendor_E	Group_DD	REGULAR	SubBrand_03	PCS	760	27	28.15	PCS	1.54	1171.81	2.26	1715.85	0.037037037	17-10-2022	46.43	1294.64	1171.81	Toys & Games	0	3031.076667	2022-01
2022	1000035	3.39E+11	Product_0035	Vendor_A	Group_DD	REGULAR	SubBrand_02	PCS	1173	27	43.44	PCS	2.65	3108.72	3.7	4342.79	0.037037037	17-10-2022	39.7	4002.64	3108.72	Health & Beauty	0	2475.48	2022-01
2022	1000030	6E+11	Product_0030	Vendor_A	Group_DD	PROMO	SubBrand_01	PCS	710	12	59.17	PCS	1.96	1390.81	2.06	1465.41	0.083333333	17-10-2022	5.36	1135.8	1390.81	Electronics	0.117424606	2144.36	2022-01
2022	1000003	49200000000	Product_0003	Vendor_B	Group_DD	REGULAR	SubBrand_01	PCS	1187	19	62.47	PCS	1.86	2208.73	2.85	3377.85	0.052631579	17-10-2022	52.93	2475.3	2208.73	Clothing	0	2537.913333	2022-01
2022	1000031	59400000000	Product_0031	Vendor_E	Group_DD	REGULAR	SubBrand_01	PCS	830	18	46.11	PCS	5.61	4659.27	6.85	5684.44	0.055555556	17-10-2022	22	4723.69	4659.27	Food & Beverages	0	2778.263333	2022-01
2022	1000002	4.37E+12	Product_0002	Vendor_E	Group_DD	PROMO	SubBrand_04	PCS	1061	8	132.63	PCS	3.56	3777.87	3.85	4086.84	0.125	17-10-2022	8.18	2901.12	3777.87	Home & Garden	0.180266913	3366.703333	2022-01
2022	1000039	59900000000	Product_0039	Vendor_A	Group_DD	REGULAR	SubBrand_04	PCS	241	17	14.18	CTN	5.48	1319.61	6.64	1599.56	0.058823529	17-10-2022	21.21	1134.64	1319.61	Electronics	0	2919.816667	2022-01
2022	1000005	42800000000	Product_0005	Vendor_C	Group_DD	REGULAR	SubBrand_03	PCS	593	12	49.42	PCS	5.56	3297.16	8.28	4909.44	0.083333333	17-10-2022	48.9	4346.68	3297.16	Home & Garden	0	2794.146667	2022-01
2022	1000007	3.7E+12	Product_0007	Vendor_B	Group_DD	REGULAR	SubBrand_02	PCS	614	17	36.12	PCS	5.31	3259.29	6.87	4218.99	0.058823529	17-10-2022	29.45	3150.17	3259.29	Sports & Outdoors	0	2877.163333	2022-01
2022	1000024	74100000000	Product_0024	Vendor_E	Group_DD	REGULAR	SubBrand_03	PCS	996	13	76.62	PCS	1.36	1351.85	2.12	2111.19	0.076923077	18-10-2022	56.17	1559.5	1351.85	Toys & Games	0	3018.783333	2022-01
2022	1000038	85300000000	Product_0038	Vendor_D	Group_DD	REGULAR	SubBrand_04	PCS	337	14	24.07	PCS	5.49	1849.23	7.09	2389.24	0.071428571	18-10-2022	29.2	2335.94	1849.23	Books & Media	0	2348.536667	2022-01
2022	1000035	9.85E+12	Product_0035	Vendor_A	Group_DD	REGULAR	SubBrand_02	PCS	1028	20	51.4	PCS	3.03	3118.84	4.64	4772.77	0.05	18-10-2022	53.03	3406.83	3118.84	Health & Beauty	0	2434.09	2022-01
2022	1000002	3.42E+12	Product_0002	Vendor_E	Group_DD	REGULAR	SubBrand_04	PCS	920	23	40	PCS	3.63	3335.7	4.84	4451.93	0.043478261	18-10-2022	33.46	3518.57	3335.7	Home & Garden	0	3087.113333	2022-01
2022	1000028	6.87E+11	Product_0028	Vendor_A	Group_DD	REGULAR	SubBrand_02	PCS	665	13	51.15	PCS	3.13	2081.1	5.14	3416.84	0.076923077	18-10-2022	64.18	2405.3	2081.1	Clothing	0	3110.233333	2022-01
2022	1000024	24400000000	Product_0024	Vendor_E	Group_DD	REGULAR	SubBrand_03	PCS	1111	14	79.36	PCS	1.54	1705.4	2.21	2456.65	0.071428571	18-10-2022	44.05	1750.99	1705.4	Toys & Games	0	2558.286667	2022-01
2022	1000003	7.47E+12	Product_0003	Vendor_B	Group_DD	REGULAR	SubBrand_01	PCS	1068	14	76.29	CTN	1.81	1937.78	2.85	3042.83	0.071428571	18-10-2022	57.03	2806.36	1937.78	Clothing	0	2320.883333	2022-01
2022	1000035	3.25E+11	Product_0035	Vendor_A	Group_DD	PROMO	SubBrand_02	PCS	1014	27	37.56	PCS	3.15	3196.24	2.98	3026.69	0.037037037	18-10-2022	-5.3	2527.36	3196.24	Health & Beauty	0.40924591	2361.57	2022-01
2022	1000030	9.04E+12	Product_0030	Vendor_A	Group_DD	PROMO	SubBrand_01	PCS	515	19	27.11	CTN	2.08	1072.34	2.15	1107.24	0.052631579	18-10-2022	3.25	1106.06	1072.34	Electronics	0.116534838	2146.593333	2022-01
2022	1000039	76000000000	Product_0039	Vendor_A	Group_DD	REGULAR	SubBrand_04	PCS	357	24	14.88	PCS	4.77	1702.65	5.56	1985.93	0.041666667	19-10-2022	16.64	1721.9	1702.65	Electronics	0	1785.106667	2022-01
2022	1000011	7.07E+12	Product_0011	Vendor_E	Group_DD	REGULAR	SubBrand_03	PCS	1550	16	96.88	PCS	1.64	2548.96	2.66	4125.41	0.0625	19-10-2022	61.85	3047.07	2548.96	Clothing	0	1958.343333	2022-01
2022	1000031	2.01E+12	Product_0031	Vendor_E	Group_DD	REGULAR	SubBrand_01	PCS	933	12	77.75	PCS	5.38	5021.22	6.2	5786.05	0.083333333	19-10-2022	15.23	4454.06	5021.22	Food & Beverages	0	3074.343333	2022-01
2022	1000038	65500000000	Product_0038	Vendor_D	Group_DD	REGULAR	SubBrand_04	PCS	427	12	35.58	PCS	5.3	2261.55	6.45	2752.84	0.083333333	19-10-2022	21.72	1973.72	2261.55	Books & Media	0	3158.283333	2022-01
2022	1000011	9.74E+11	Product_0011	Vendor_E	Group_DD	REGULAR	SubBrand_03	PCS	1422	25	56.88	PCS	1.46	2070.59	2.16	3070.17	0.04	19-10-2022	48.28	2680.09	2070.59	Clothing	0	3035.956667	2022-01
2022	1000005	82300000000	Product_0005	Vendor_C	Group_DD	REGULAR	SubBrand_03	PCS	784	8	98	PCS	5.43	4258.52	7.66	6009.35	0.125	19-10-2022	41.11	5648.41	4258.52	Home & Garden	0	3434.073333	2022-01
2022	1000011	20300000000	Product_0011	Vendor_E	Group_DD	PROMO	SubBrand_03	PCS	1187	10	118.7	PCS	1.6	1904.57	1.82	2159.99	0.1	19-10-2022	13.41	2100.83	1904.57	Clothing	0.557305175	3476.443333	2022-01
2022	1000005	53700000000	Product_0005	Vendor_C	Group_DD	REGULAR	SubBrand_03	PCS	698	15	46.53	CTN	4.86	3395.13	7	4888.78	0.066666667	19-10-2022	43.99	3512.74	3395.13	Home & Garden	0	3753.993333	2022-01
2022	1000007	47300000000	Product_0007	Vendor_B	Group_DD	CLEARANCE	SubBrand_02	PCS	555	25	22.2	CTN	4.71	2614.31	3.52	1955.21	0.04	19-10-2022	-25.21	1707.06	2614.31	Sports & Outdoors	0	2440.21	2022-01
2022	1000002	3.01E+11	Product_0002	Vendor_E	Group_DD	PROMO	SubBrand_04	PCS	997	18	55.39	PCS	4.2	4187.09	4.83	4819.11	0.055555556	20-10-2022	15.09	4427.97	4187.09	Home & Garden	0.382158896	3215.923333	2022-01
2022	1000028	4.49E+12	Product_0028	Vendor_A	Group_DD	REGULAR	SubBrand_02	PCS	651	17	38.29	CTN	3.55	2312.64	5.86	3812.51	0.058823529	20-10-2022	64.86	3451.3	2312.64	Clothing	0	3195.443333	2022-01
2022	1000003	92600000000	Product_0003	Vendor_B	Group_DD	REGULAR	SubBrand_01	PCS	1046	9	116.22	CTN	1.85	1932.06	2.85	2985.23	0.111111111	20-10-2022	54.51	2363.06	1932.06	Clothing	0	3414.11	2022-01
2022	1000030	5.05E+11	Product_0030	Vendor_A	Group_DD	REGULAR	SubBrand_01	PCS	539	23	23.43	PCS	1.92	1036.05	2.22	1195.97	0.043478261	20-10-2022	15.44	1182	1036.05	Electronics	0	2332.12	2022-01
2022	1000011	1.51E+11	Product_0011	Vendor_E	Group_DD	REGULAR	SubBrand_03	PCS	1212	8	151.5	PCS	1.72	2086.88	2.61	3168.62	0.125	20-10-2022	51.83	2445.21	2086.88	Clothing	0	1996.756667	2022-01
2022	1000028	9.84E+12	Product_0028	Vendor_A	Group_DD	REGULAR	SubBrand_02	PCS	591	13	45.46	CTN	3.38	1998.32	5.49	3246.67	0.076923077	20-10-2022	62.47	2451	1998.32	Clothing	0	2026.07	2022-01
2022	1000039	7.77E+11	Product_0039	Vendor_A	Group_DD	REGULAR	SubBrand_04	PCS	383	24	15.96	CTN	5.09	1949.07	6.21	2378.35	0.041666667	20-10-2022	22.02	1836.36	1949.07	Electronics	0	2244.19	2022-01
2022	1000003	9.23E+11	Product_0003	Vendor_B	Group_DD	REGULAR	SubBrand_01	PCS	1357	18	75.39	PCS	1.75	2371.14	2.59	3514.03	0.055555556	20-10-2022	48.2	3283.6	2371.14	Clothing	0	2523.653333	2022-01
2022	1000035	5.29E+12	Product_0035	Vendor_A	Group_DD	REGULAR	SubBrand_02	PCS	1103	16	68.94	PCS	2.88	3179.58	4.4	4852.35	0.0625	20-10-2022	52.61	4303.96	3179.58	Health & Beauty	0	3141.306667	2022-01
2022	1000002	77400000000	Product_0002	Vendor_E	Group_DD	REGULAR	SubBrand_04	PCS	1174	20	58.7	PCS	3.98	4672.47	5.26	6178.47	0.05	20-10-2022	32.23	4862.17	4672.47	Home & Garden	0	4149.91	2022-01
2022	1000024	5.45E+11	Product_0024	Vendor_E	Group_DD	REGULAR	SubBrand_03	PCS	1074	15	71.6	PCS	1.39	1489.72	2.22	2382.75	0.066666667	21-10-2022	59.95	1878.92	1489.72	Toys & Games	0	3681.683333	2022-01
2022	1000038	77500000000	Product_0038	Vendor_D	Group_DD	REGULAR	SubBrand_04	PCS	290	23	12.61	PCS	5.29	1535.45	6.64	1925.28	0.043478261	21-10-2022	25.39	1867.58	1535.45	Books & Media	0	2869.556667	2022-01
2022	1000007	3.4E+11	Product_0007	Vendor_B	Group_DD	REGULAR	SubBrand_02	PCS	381	17	22.41	CTN	5.1	1941.41	6.85	2611.36	0.058823529	21-10-2022	34.51	1887.94	1941.41	Sports & Outdoors	0	1878.146667	2022-01
2022	1000031	47200000000	Product_0031	Vendor_E	Group_DD	REGULAR	SubBrand_01	PCS	971	20	48.55	PCS	5.68	5511.12	6.65	6455.24	0.05	21-10-2022	17.13	5473.01	5511.12	Food & Beverages	0	3076.176667	2022-01
2022	1000028	4.74E+11	Product_0028	Vendor_A	Group_DD	REGULAR	SubBrand_02	PCS	615	27	22.78	PCS	3.23	1987.77	5.3	3256.7	0.037037037	21-10-2022	63.84	3015.05	1987.77	Clothing	0	3458.666667	2022-01
2022	1000030	1.83E+11	Product_0030	Vendor_A	Group_DD	REGULAR	SubBrand_01	PCS	631	26	24.27	CTN	1.96	1239.75	2.27	1429.3	0.038461538	21-10-2022	15.29	1269.84	1239.75	Electronics	0	3252.633333	2022-01
2022	1000005	8.05E+12	Product_0005	Vendor_C	Group_DD	REGULAR	SubBrand_03	PCS	585	14	41.79	CTN	4.84	2832.45	6.55	3834.59	0.071428571	21-10-2022	35.38	3341.94	2832.45	Home & Garden	0	2542.276667	2022-01
2022	1000011	4.28E+12	Product_0011	Vendor_E	Group_DD	REGULAR	SubBrand_03	PCS	1568	19	82.53	PCS	1.72	2702.36	2.62	4104.25	0.052631579	21-10-2022	51.88	2899.74	2702.36	Clothing	0	2503.84	2022-01
2022	1000031	46000000000	Product_0031	Vendor_E	Group_DD	REGULAR	SubBrand_01	PCS	974	18	54.11	PCS	5.71	5559.87	6.91	6731.4	0.055555556	21-10-2022	21.07	5137.21	5559.87	Food & Beverages	0	3792.963333	2022-01
2022	1000030	4.59E+12	Product_0030	Vendor_A	Group_DD	REGULAR	SubBrand_01	PCS	629	25	25.16	PCS	2.17	1366.16	2.7	1699.27	0.04	22-10-2022	24.38	1208.52	1366.16	Electronics	0	3081.823333	2022-01
2022	1000007	57700000000	Product_0007	Vendor_B	Group_DD	PROMO	SubBrand_02	PCS	438	27	16.22	CTN	4.64	2034.16	5.3	2323.19	0.037037037	22-10-2022	14.21	2084.71	2034.16	Sports & Outdoors	0.133564274	2810.146667	2022-01
2022	1000038	8.07E+12	Product_0038	Vendor_D	Group_DD	PROMO	SubBrand_04	PCS	325	25	13	PCS	5.24	1702.99	4.93	1601.14	0.04	22-10-2022	-5.98	1244.37	1702.99	Books & Media	0.915903767	1512.533333	2022-01
2022	1000005	44800000000	Product_0005	Vendor_C	Group_DD	REGULAR	SubBrand_03	PCS	772	12	64.33	PCS	4.72	3645.63	6.37	4916.27	0.083333333	22-10-2022	34.85	3895.35	3645.63	Home & Garden	0	2408.143333	2022-01
2022	1000005	1.29E+12	Product_0005	Vendor_C	Group_DD	REGULAR	SubBrand_03	PCS	595	16	37.19	CTN	5.39	3204.58	7.08	4212.09	0.0625	22-10-2022	31.44	3660.32	3204.58	Home & Garden	0	2933.346667	2022-01
2022	1000007	7.02E+11	Product_0007	Vendor_B	Group_DD	PROMO	SubBrand_02	PCS	417	21	19.86	CTN	4.72	1970.29	5.67	2364.25	0.047619048	22-10-2022	19.99	2278.27	1970.29	Sports & Outdoors	0.303111946	3277.98	2022-01
2022	1000031	8.46E+12	Product_0031	Vendor_E	Group_DD	REGULAR	SubBrand_01	PCS	941	24	39.21	PCS	5.47	5151.13	6.62	6232.45	0.041666667	22-10-2022	20.99	5772.91	5151.13	Food & Beverages	0	3903.833333	2022-01
2022	1000030	65300000000	Product_0030	Vendor_A	Group_DD	REGULAR	SubBrand_01	PCS	506	24	21.08	CTN	2.33	1177.64	2.8	1417.14	0.041666667	22-10-2022	20.34	1249.63	1177.64	Electronics	0	3100.27	2022-01
2022	1000003	8.42E+12	Product_0003	Vendor_B	Group_DD	REGULAR	SubBrand_01	PCS	997	13	76.69	PCS	1.69	1684.71	2.6	2589.15	0.076923077	22-10-2022	53.69	2067.47	1684.71	Clothing	0	3030.003333	2022-01
2022	1000028	1.56E+12	Product_0028	Vendor_A	Group_DD	PROMO	SubBrand_02	PCS	607	24	25.29	PCS	3.43	2083.05	3.93	2383.52	0.041666667	23-10-2022	14.42	1818.13	2083.05	Clothing	0.191564374	1711.743333	2022-01
2022	1000011	3.42E+11	Product_0011	Vendor_E	Group_DD	REGULAR	SubBrand_03	PCS	1600	19	84.21	PCS	1.71	2729.68	2.76	4420.01	0.052631579	23-10-2022	61.92	4035.06	2729.68	Clothing	0	2640.22	2022-01
2022	1000035	51800000000	Product_0035	Vendor_A	Group_DD	PROMO	SubBrand_02	PCS	1240	8	155	PCS	3.12	3871.8	3.31	4100.03	0.125	23-10-2022	5.89	3656.65	3871.8	Health & Beauty	0.047970803	3169.946667	2022-01
2022	1000024	4.01E+11	Product_0024	Vendor_E	Group_DD	REGULAR	SubBrand_03	PCS	1025	20	51.25	PCS	1.59	1627.04	2.43	2487.16	0.05	23-10-2022	52.86	1769	1627.04	Toys & Games	0	3153.57	2022-01
2022	1000003	3.27E+11	Product_0003	Vendor_B	Group_DD	REGULAR	SubBrand_01	PCS	1007	20	50.35	PCS	1.75	1762.26	2.84	2858.04	0.05	23-10-2022	62.18	2549.54	1762.26	Clothing	0	2658.396667	2022-01
2022	1000038	8.54E+11	Product_0038	Vendor_D	Group_DD	REGULAR	SubBrand_04	PCS	400	16	25	PCS	5.09	2035.38	6.33	2532.48	0.0625	23-10-2022	24.42	1875.29	2035.38	Books & Media	0	2064.61	2022-01
2022	1000039	33200000000	Product_0039	Vendor_A	Group_DD	REGULAR	SubBrand_04	PCS	232	23	10.09	CTN	5.16	1197.8	6.06	1405.31	0.043478261	23-10-2022	17.32	1152.62	1197.8	Electronics	0	1859.15	2022-01
2022	1000005	18100000000	Product_0005	Vendor_C	Group_DD	REGULAR	SubBrand_03	PCS	798	10	79.8	PCS	5.26	4195.34	7.63	6085.53	0.1	23-10-2022	45.05	5682.95	4195.34	Home & Garden	0	2903.62	2022-01
2022	1000028	50100000000	Product_0028	Vendor_A	Group_DD	PROMO	SubBrand_02	PCS	790	9	87.78	CTN	3.11	2459.07	2.99	2361.2	0.111111111	23-10-2022	-3.98	2322.37	2459.07	Clothing	0.774473239	3052.646667	2022-01
2022	1000002	7.72E+12	Product_0002	Vendor_E	Group_DD	REGULAR	SubBrand_04	PCS	1013	11	92.09	PCS	4.08	4135.44	5.8	5876.13	0.090909091	24-10-2022	42.09	4805.47	4135.44	Home & Garden	0	4270.263333	2022-01
2022	1000024	38500000000	Product_0024	Vendor_E	Group_DD	REGULAR	SubBrand_03	PCS	1140	20	57	PCS	1.56	1781.98	2.39	2727.06	0.05	24-10-2022	53.04	2082.13	1781.98	Toys & Games	0	3069.99	2022-01
